location_code,location_name,usage_count,tag_code
34-11-1-2,034-11 P3_생산동_지붕층_DS-R923(P3-#8 계단실 출문),1,T1
34-12-1-1,034-12 P3_생산동_옥상_DS-R926(P3-#14 계단실)-입문,1,T1
34-13-1-1,034-13 P3_생산동_지붕층_DS-R970(엘리베이터 기계실),1,T1
34-14-1-1,034-14 P3_생산동_지붕층_DS-R969(엘리베이터 기계실),1,T1
34-16-1-2,034-16 P3_생산동_옥상_DS-R927(P3-#15 계단실)-출문,1,T1
34-22-1-2,034-22 P3_생산동_옥상_DS-R924(P3-#10 계단실)-출문,1,T1
34-29-1-1,034-29 P3_GMP_5F_DS-5209(Sample Staging),1,G1
34-32-1-1,034-32 P3_생산동_지붕층_(EPS),1,G1
34-39-1-1,034-39 P3_GMP_4F_QC-4133(Sample Storage Room 2),1,G1
34-41-1-1,034-41 P3_생산동_4층_AD-4317 하버 회의실(교육),1,G3
34-49-1-1,034-49 P3_생산동_1F_DS-1181(Glycol Chiller Room),1,G1
34-6-1-1,034-06 P3_GMP_RF_DS-R612(BMS I/O Room),1,G1
401-3-1-1,401-03 P4_4층_P4-MF-4642(MCC),1,G1
407-2-1-1,407-02 P4_4층_P4-MF-4169(계단 전실),1,T1
43-1-1-2,043-01 개발동 1층 서편출입문(출문),1,T2
43-36-1-2,043-36-2 개발동 4층(옥상)기계실(식당방향),1,M1
43-44-1-1,043-44 개발동 3층 RD-3331 (CDO Archive Room),1,G1
50-5-1-1,50-05 ADC_1F_MF-1924(#4 STAIR),1,G1
50-82-1-1,50-82 ADC_1F_MF_0000(유틸리티 입구),1,T2
501-7-1-2,501-07 P4_옥상_P4-MF-R151(계단 전실#1)-출문,1,T1
502-10-1-1,502-10 P4_GMP_5F_WH-5211(CRT VESTIBULE),1,G1
502-13-1-1,502-13 P4_옥상_MF-R153(계단 전실#3)-입문,1,T1
504-12-1-1,504-12 P4_6층_P4-MF-6159(계단 전실#9 입문),1,T1
504-13-1-1,504-13 P4_GMP_5F_AD-5971(P4 QA Archive Room),1,G1
504-2-1-1,504-02 P4_GMP_5F_MF-5621(BMS/IO Room),1,G1
505-18-1-1,505-18 P4_옥상_P4-MF-R161(계단 전실#11)-입문,1,T1
505-18-1-2,505-18 P4_옥상_P4-MF-R161(계단 전실#11)-출문,1,T1
505-19-1-2,505-19 P4_옥상_P4-MF-R162(계단 전실#12)-출문,1,T1
51-48-1-1,51-48 ADC_GMP_2F_DS-2117(WASTE A/L),1,G1
511-43-1-1,511-43 P5_DS동_RF층_P5-DS-4902(2번 계단 입문),1,T1
511-43-1-2,511-43 P5_DS동_RF층_P5-DS-4902(2번 계단 출문),1,T1
511-44-1-2,511-44 P5_DS동_RF층_P5-DS-4901(1번 계단 출문),1,T1
512-33-1-1,512-33 P5_DS동_2층_DS-2401(공조기실),1,G1
512-38-1-1,512-38 P5_DS동_3층_DS-3974(유지관리창고),1,G1
512-67-1-1,512-67 P5_DS동_RF층_DS-4401(공조기실-1 입문),1,T2
512-68-1-2,512-68 P5_DS동_RF층_DS-4404(공조기실-4 출문),1,T3
512-70-1-1,512-70 P5_DS동_RF층_DS-4911(11번 계단 입문),1,T1
514-70-1-1,514-70 P5_DS동_1층_DS-1979(IT 지원실 정보자산 창고),1,G1
515-54-1-1,515-54 P5_DS동_RF층_DS-4906(6번 계단 입문),1,T1
515-54-1-2,515-54 P5_DS동_RF층_DS-4906(6번 계단 출문),1,T1
516-25-1-1,516-25 P5_MS동_1층_MS-1382(#2 방풍실 입문),1,T2
516-31-1-1,516-31 P5_MS동_2층_MS-2975(미화대기실(남)),1,N1
518-1-1-1,518-01 P5_UT동_1층_P5-UT-1902(#2 계단),1,T1
518-14-1-1,518-14 P5_UT동_2층_P5-UT-2611(락커룸 전실(남)),1,G2
518-15-1-1,518-15 P5_UT동_2층_P5-UT-2372(락커룸 전실(여)),1,G2
518-17-1-1,518-17 P5_UT동_2층_P5-UT-2103(전기실 입문),1,T2
518-18-1-1,518-18 P5_UT동_2층_P5-UT-2103(전기실 입문),1,T2
518-5-1-1,518-05 P5_UT동_1층_P5-UT-1903(#3 계단),1,T1
518-9-1-2,518-09 P5_UT동_1층_P5-UT-1106(발전기실 출문),1,T3
519-13-1-1,519-13 P5_WWT동_RF층_P5-WT-R902(#1 계단 입문),1,T1
52-70-1-1,52-70 ADC_3F_PD-3204(갱의실-2),1,G1
521-10-1-1,521-10 P5_임시보안동_1층_(장비실 입문),1,T2
521-4-1-1,521-04 P5_임시보안동_1층_(상황실 입문),1,T2
521-4-1-2,521-04 P5_임시보안동_1층_(상황실 출문),1,T3
521-7-1-1,521-07 P5_임시보안동_1층_(보안교육장사무실),1,G4
521-9-1-2,521-09 P5_임시보안동_1층_(보안사무실 외부 출문),1,T3
523-31-1-2,523-31 P5_임시보안동 SPEED GATE-1 출문,1,T3
523-34-1-1,523-34 P5_임시보안동 SPEED GATE-4 입문,1,T2
54-88-1-2,54-88 ADC_PH1_MF-5964(#4 엘리베이터 전실_폐기물)_출문,1,T1
55-3-1-2,55-03 ADC S/G 3레인_출문,1,T3
600-31-1-1,600-31 BP2_4층_P4-A2-미정(옥상정원 입문),1,T2
600-34-1-1,600-34 BP2_5층_P4-A2-5502(스튜디오),1,G1
600-54-1-2,600-54 BP2_6층_P4-A2-6101(홀 출문),1,T1
600-56-1-1,600-56 BP2_B1층_P4-A2-B602(팬룸-2),1,G1
600-57-1-1,600-57 BP2_B1층_P4-A2-B601(팬룸-1),1,G1
600-60-1-1,600-60 BP2_1층_나눔한컷,1,N2
600-66-1-1,600-66 BP2_5층_P4-A2-5207(소강당 출석체크-1),1,G4
600-7-1-1,600-07 BP2_1층_P4-A2-1310(서버룸 입문),1,T2
602-1-1-1,602-01 GH_1층_P4-A3-1107(보안 교육실 입문),1,G4
700-97-1-1,700-97_P4_공조기실 폐쇄문 입문,1,T2
701-3-2-2,701-03 P4_생산동_2층브릿지 SPEED GATE-3 출문,1,T1
701-4-1-1,701-04 P4_생산동_2층브릿지 Swing GATE 입문,1,T1
800-2-1-2,800-02 New Jersey  Office  사무실 출문,1,T3
900-90-1-1,시공 회의실 입문,1,G3
900-99-1-1,900-99-01 CLES 테스트 PK4F,1,G1
